[2024-03-11 19:17:00,802][train][INFO] - epoch: 0 || adv_avg_loss: 0.6361 |cl_avg_loss: 113.0159 | tot_avg_loss: 0.6361 |
[2024-03-11 19:18:53,288][train][INFO] - HIT@5: 0.0145|  NDCG@5: 0.0082| HIT@10: 0.0349|  NDCG@10: 0.0146| HIT@20: 0.0851|  NDCG@20: 0.0271
[2024-03-11 19:18:53,288][train][INFO] - current early stop cnter: 1
[2024-03-11 19:18:56,390][train][INFO] - epoch: 13 || adv_avg_loss: 0.1955 |cl_avg_loss: 596.9783 | tot_avg_loss: 0.1955 |
[2024-03-11 19:19:02,202][train][INFO] - ---------valid result! ----------
[2024-03-11 19:19:02,202][train][INFO] - HIT@5: 0.0155|  NDCG@5: 0.0088| HIT@10: 0.0386|  NDCG@10: 0.0161| HIT@20: 0.0879|  NDCG@20: 0.0284
[2024-03-11 19:19:02,210][train][INFO] - saving model after new best score: 0.0284
[2024-03-11 19:19:05,307][train][INFO] - epoch: 14 || adv_avg_loss: 0.1853 |cl_avg_loss: 615.4820 | tot_avg_loss: 0.1853 |
[2024-03-11 19:19:11,136][train][INFO] - ---------valid result! ----------
[2024-03-11 19:19:11,136][train][INFO] - HIT@5: 0.0163|  NDCG@5: 0.0093| HIT@10: 0.0381|  NDCG@10: 0.0162| HIT@20: 0.0897|  NDCG@20: 0.0290
[2024-03-11 19:19:11,144][train][INFO] - saving model after new best score: 0.0290
[2024-03-11 19:19:14,268][train][INFO] - epoch: 15 || adv_avg_loss: 0.1760 |cl_avg_loss: 653.8356 | tot_avg_loss: 0.1760 |
[2024-03-11 19:19:20,109][train][INFO] - ---------valid result! ----------
[2024-03-11 19:19:20,110][train][INFO] - HIT@5: 0.0170|  NDCG@5: 0.0095| HIT@10: 0.0400|  NDCG@10: 0.0168| HIT@20: 0.0898|  NDCG@20: 0.0292
[2024-03-11 19:19:20,117][train][INFO] - saving model after new best score: 0.0292
[2024-03-11 19:19:23,271][train][INFO] - epoch: 16 || adv_avg_loss: 0.1684 |cl_avg_loss: 687.9743 | tot_avg_loss: 0.1684 |
[2024-03-11 19:19:28,984][train][INFO] - ---------valid result! ----------
[2024-03-11 19:19:28,984][train][INFO] - HIT@5: 0.0160|  NDCG@5: 0.0089| HIT@10: 0.0386|  NDCG@10: 0.0161| HIT@20: 0.0913|  NDCG@20: 0.0292
[2024-03-11 19:19:28,984][train][INFO] - current early stop cnter: 1
[2024-03-11 19:19:32,104][train][INFO] - epoch: 17 || adv_avg_loss: 0.1610 |cl_avg_loss: 699.1576 | tot_avg_loss: 0.1610 |
[2024-03-11 19:19:37,836][train][INFO] - ---------valid result! ----------
[2024-03-11 19:19:37,836][train][INFO] - HIT@5: 0.0190|  NDCG@5: 0.0105| HIT@10: 0.0423|  NDCG@10: 0.0179| HIT@20: 0.0949|  NDCG@20: 0.0310
[2024-03-11 19:19:37,844][train][INFO] - saving model after new best score: 0.0310
[2024-03-11 19:19:40,970][train][INFO] - epoch: 18 || adv_avg_loss: 0.1558 |cl_avg_loss: 714.4065 | tot_avg_loss: 0.1558 |
[2024-03-11 19:19:46,878][train][INFO] - ---------valid result! ----------
[2024-03-11 19:19:46,879][train][INFO] - HIT@5: 0.0155|  NDCG@5: 0.0088| HIT@10: 0.0385|  NDCG@10: 0.0161| HIT@20: 0.0937|  NDCG@20: 0.0298
[2024-03-11 19:19:46,880][train][INFO] - current early stop cnter: 1
[2024-03-11 19:19:49,996][train][INFO] - epoch: 19 || adv_avg_loss: 0.1520 |cl_avg_loss: 744.0867 | tot_avg_loss: 0.1520 |
[2024-03-11 19:19:55,869][train][INFO] - ---------valid result! ----------
[2024-03-11 19:19:55,869][train][INFO] - HIT@5: 0.0165|  NDCG@5: 0.0095| HIT@10: 0.0389|  NDCG@10: 0.0166| HIT@20: 0.0935|  NDCG@20: 0.0302
[2024-03-11 19:19:55,870][train][INFO] - current early stop cnter: 2
[2024-03-11 19:19:58,993][train][INFO] - epoch: 20 || adv_avg_loss: 0.1472 |cl_avg_loss: 756.7379 | tot_avg_loss: 0.1472 |
[2024-03-11 19:20:04,874][train][INFO] - ---------valid result! ----------
[2024-03-11 19:20:04,874][train][INFO] - HIT@5: 0.0182|  NDCG@5: 0.0099| HIT@10: 0.0418|  NDCG@10: 0.0175| HIT@20: 0.0976|  NDCG@20: 0.0314
[2024-03-11 19:20:04,882][train][INFO] - saving model after new best score: 0.0314
[2024-03-11 19:20:08,023][train][INFO] - epoch: 21 || adv_avg_loss: 0.1409 |cl_avg_loss: 789.2799 | tot_avg_loss: 0.1409 |
[2024-03-11 19:20:13,857][train][INFO] - ---------valid result! ----------
[2024-03-11 19:20:13,857][train][INFO] - HIT@5: 0.0161|  NDCG@5: 0.0089| HIT@10: 0.0418|  NDCG@10: 0.0170| HIT@20: 0.0979|  NDCG@20: 0.0310
[2024-03-11 19:20:13,859][train][INFO] - current early stop cnter: 1
[2024-03-11 19:20:16,965][train][INFO] - epoch: 22 || adv_avg_loss: 0.1363 |cl_avg_loss: 819.6020 | tot_avg_loss: 0.1363 |
[2024-03-11 19:20:22,890][train][INFO] - ---------valid result! ----------
[2024-03-11 19:20:22,890][train][INFO] - HIT@5: 0.0198|  NDCG@5: 0.0110| HIT@10: 0.0436|  NDCG@10: 0.0186| HIT@20: 0.0997|  NDCG@20: 0.0326
[2024-03-11 19:20:22,899][train][INFO] - saving model after new best score: 0.0326
[2024-03-11 19:20:25,987][train][INFO] - epoch: 23 || adv_avg_loss: 0.1344 |cl_avg_loss: 832.6642 | tot_avg_loss: 0.1344 |
[2024-03-11 19:20:31,869][train][INFO] - ---------valid result! ----------
[2024-03-11 19:20:31,869][train][INFO] - HIT@5: 0.0185|  NDCG@5: 0.0102| HIT@10: 0.0437|  NDCG@10: 0.0182| HIT@20: 0.1006|  NDCG@20: 0.0324
[2024-03-11 19:20:31,869][train][INFO] - current early stop cnter: 1
[2024-03-11 19:20:34,953][train][INFO] - epoch: 24 || adv_avg_loss: 0.1317 |cl_avg_loss: 861.8945 | tot_avg_loss: 0.1317 |
[2024-03-11 19:20:40,850][train][INFO] - ---------valid result! ----------
[2024-03-11 19:20:40,850][train][INFO] - HIT@5: 0.0182|  NDCG@5: 0.0101| HIT@10: 0.0439|  NDCG@10: 0.0183| HIT@20: 0.1012|  NDCG@20: 0.0325
[2024-03-11 19:20:40,850][train][INFO] - current early stop cnter: 2
[2024-03-11 19:20:43,962][train][INFO] - epoch: 25 || adv_avg_loss: 0.1276 |cl_avg_loss: 891.1865 | tot_avg_loss: 0.1276 |
[2024-03-11 19:20:49,982][train][INFO] - ---------valid result! ----------
[2024-03-11 19:20:49,982][train][INFO] - HIT@5: 0.0178|  NDCG@5: 0.0101| HIT@10: 0.0437|  NDCG@10: 0.0183| HIT@20: 0.1021|  NDCG@20: 0.0329
[2024-03-11 19:20:49,989][train][INFO] - saving model after new best score: 0.0329
[2024-03-11 19:20:53,094][train][INFO] - epoch: 26 || adv_avg_loss: 0.1255 |cl_avg_loss: 917.6438 | tot_avg_loss: 0.1255 |
[2024-03-11 19:20:58,921][train][INFO] - ---------valid result! ----------
[2024-03-11 19:20:58,921][train][INFO] - HIT@5: 0.0177|  NDCG@5: 0.0101| HIT@10: 0.0444|  NDCG@10: 0.0185| HIT@20: 0.1029|  NDCG@20: 0.0332
[2024-03-11 19:20:58,929][train][INFO] - saving model after new best score: 0.0332
[2024-03-11 19:21:02,043][train][INFO] - epoch: 27 || adv_avg_loss: 0.1219 |cl_avg_loss: 929.6027 | tot_avg_loss: 0.1219 |
[2024-03-11 19:21:07,980][train][INFO] - ---------valid result! ----------
[2024-03-11 19:21:07,980][train][INFO] - HIT@5: 0.0176|  NDCG@5: 0.0095| HIT@10: 0.0449|  NDCG@10: 0.0182| HIT@20: 0.1041|  NDCG@20: 0.0329
[2024-03-11 19:21:07,980][train][INFO] - current early stop cnter: 1
[2024-03-11 19:21:11,089][train][INFO] - epoch: 28 || adv_avg_loss: 0.1213 |cl_avg_loss: 956.6219 | tot_avg_loss: 0.1213 |
[2024-03-11 19:21:16,967][train][INFO] - ---------valid result! ----------
[2024-03-11 19:21:16,967][train][INFO] - HIT@5: 0.0202|  NDCG@5: 0.0112| HIT@10: 0.0442|  NDCG@10: 0.0188| HIT@20: 0.1048|  NDCG@20: 0.0339
[2024-03-11 19:21:16,975][train][INFO] - saving model after new best score: 0.0339
[2024-03-11 19:21:20,083][train][INFO] - epoch: 29 || adv_avg_loss: 0.1215 |cl_avg_loss: 965.0425 | tot_avg_loss: 0.1215 |
[2024-03-11 19:21:26,020][train][INFO] - ---------valid result! ----------
[2024-03-11 19:21:26,020][train][INFO] - HIT@5: 0.0210|  NDCG@5: 0.0115| HIT@10: 0.0462|  NDCG@10: 0.0195| HIT@20: 0.1052|  NDCG@20: 0.0343
[2024-03-11 19:21:26,028][train][INFO] - saving model after new best score: 0.0343
[2024-03-11 19:21:29,133][train][INFO] - epoch: 30 || adv_avg_loss: 0.1154 |cl_avg_loss: 999.3275 | tot_avg_loss: 0.1154 |
[2024-03-11 19:21:34,980][train][INFO] - ---------valid result! ----------
[2024-03-11 19:21:34,980][train][INFO] - HIT@5: 0.0186|  NDCG@5: 0.0102| HIT@10: 0.0434|  NDCG@10: 0.0181| HIT@20: 0.1050|  NDCG@20: 0.0334
[2024-03-11 19:21:34,980][train][INFO] - current early stop cnter: 1
[2024-03-11 19:21:38,119][train][INFO] - epoch: 31 || adv_avg_loss: 0.1149 |cl_avg_loss: 1017.4906 | tot_avg_loss: 0.1149 |
[2024-03-11 19:21:44,014][train][INFO] - ---------valid result! ----------
[2024-03-11 19:21:44,014][train][INFO] - HIT@5: 0.0183|  NDCG@5: 0.0103| HIT@10: 0.0432|  NDCG@10: 0.0182| HIT@20: 0.1046|  NDCG@20: 0.0335
[2024-03-11 19:21:44,014][train][INFO] - current early stop cnter: 2
[2024-03-11 19:21:47,130][train][INFO] - epoch: 32 || adv_avg_loss: 0.1133 |cl_avg_loss: 1027.1660 | tot_avg_loss: 0.1133 |
[2024-03-11 19:21:53,005][train][INFO] - ---------valid result! ----------
[2024-03-11 19:21:53,005][train][INFO] - HIT@5: 0.0181|  NDCG@5: 0.0100| HIT@10: 0.0432|  NDCG@10: 0.0180| HIT@20: 0.1033|  NDCG@20: 0.0329
[2024-03-11 19:21:53,006][train][INFO] - current early stop cnter: 3
[2024-03-11 19:21:56,127][train][INFO] - epoch: 33 || adv_avg_loss: 0.1119 |cl_avg_loss: 1037.0134 | tot_avg_loss: 0.1119 |
[2024-03-11 19:22:01,956][train][INFO] - ---------valid result! ----------
[2024-03-11 19:22:01,956][train][INFO] - HIT@5: 0.0185|  NDCG@5: 0.0105| HIT@10: 0.0437|  NDCG@10: 0.0185| HIT@20: 0.1023|  NDCG@20: 0.0331
[2024-03-11 19:22:01,956][train][INFO] - current early stop cnter: 4
[2024-03-11 19:22:05,078][train][INFO] - epoch: 34 || adv_avg_loss: 0.1099 |cl_avg_loss: 1043.7128 | tot_avg_loss: 0.1099 |
[2024-03-11 19:22:10,930][train][INFO] - ---------valid result! ----------
[2024-03-11 19:22:10,930][train][INFO] - HIT@5: 0.0170|  NDCG@5: 0.0095| HIT@10: 0.0416|  NDCG@10: 0.0173| HIT@20: 0.1025|  NDCG@20: 0.0324
[2024-03-11 19:22:10,930][train][INFO] - current early stop cnter: 5
[2024-03-11 19:22:14,060][train][INFO] - epoch: 35 || adv_avg_loss: 0.1086 |cl_avg_loss: 1068.6261 | tot_avg_loss: 0.1086 |
[2024-03-11 19:22:19,973][train][INFO] - ---------valid result! ----------
[2024-03-11 19:22:19,973][train][INFO] - HIT@5: 0.0186|  NDCG@5: 0.0105| HIT@10: 0.0431|  NDCG@10: 0.0183| HIT@20: 0.1028|  NDCG@20: 0.0332
[2024-03-11 19:22:19,973][train][INFO] - current early stop cnter: 6
[2024-03-11 19:22:23,118][train][INFO] - epoch: 36 || adv_avg_loss: 0.1077 |cl_avg_loss: 1077.3729 | tot_avg_loss: 0.1077 |
[2024-03-11 19:22:29,030][train][INFO] - ---------valid result! ----------
[2024-03-11 19:22:29,030][train][INFO] - HIT@5: 0.0185|  NDCG@5: 0.0105| HIT@10: 0.0436|  NDCG@10: 0.0185| HIT@20: 0.1029|  NDCG@20: 0.0333
[2024-03-11 19:22:29,030][train][INFO] - current early stop cnter: 7
[2024-03-11 19:22:32,157][train][INFO] - epoch: 37 || adv_avg_loss: 0.1055 |cl_avg_loss: 1083.0319 | tot_avg_loss: 0.1055 |
[2024-03-11 19:22:37,983][train][INFO] - ---------valid result! ----------
[2024-03-11 19:22:37,983][train][INFO] - HIT@5: 0.0176|  NDCG@5: 0.0100| HIT@10: 0.0444|  NDCG@10: 0.0185| HIT@20: 0.1035|  NDCG@20: 0.0332
[2024-03-11 19:22:37,985][train][INFO] - current early stop cnter: 8
[2024-03-11 19:22:41,110][train][INFO] - epoch: 38 || adv_avg_loss: 0.1043 |cl_avg_loss: 1098.2248 | tot_avg_loss: 0.1043 |
[2024-03-11 19:22:47,021][train][INFO] - ---------valid result! ----------
[2024-03-11 19:22:47,022][train][INFO] - HIT@5: 0.0184|  NDCG@5: 0.0100| HIT@10: 0.0444|  NDCG@10: 0.0182| HIT@20: 0.1039|  NDCG@20: 0.0330
[2024-03-11 19:22:47,022][train][INFO] - current early stop cnter: 9
[2024-03-11 19:22:50,134][train][INFO] - epoch: 39 || adv_avg_loss: 0.1035 |cl_avg_loss: 1112.2475 | tot_avg_loss: 0.1035 |
[2024-03-11 19:22:55,993][train][INFO] - ---------valid result! ----------
[2024-03-11 19:22:55,993][train][INFO] - HIT@5: 0.0186|  NDCG@5: 0.0104| HIT@10: 0.0445|  NDCG@10: 0.0186| HIT@20: 0.1055|  NDCG@20: 0.0338
[2024-03-11 19:22:55,993][train][INFO] - current early stop cnter: 10
[2024-03-11 19:22:59,096][train][INFO] - epoch: 40 || adv_avg_loss: 0.1037 |cl_avg_loss: 1128.5627 | tot_avg_loss: 0.1037 |
[2024-03-11 19:23:05,060][train][INFO] - ---------valid result! ----------
[2024-03-11 19:23:05,060][train][INFO] - HIT@5: 0.0185|  NDCG@5: 0.0105| HIT@10: 0.0453|  NDCG@10: 0.0190| HIT@20: 0.1070|  NDCG@20: 0.0343
[2024-03-11 19:23:05,068][train][INFO] - saving model after new best score: 0.0343
[2024-03-11 19:23:08,218][train][INFO] - epoch: 41 || adv_avg_loss: 0.1006 |cl_avg_loss: 1139.7052 | tot_avg_loss: 0.1006 |
[2024-03-11 19:23:14,050][train][INFO] - ---------valid result! ----------
[2024-03-11 19:23:14,050][train][INFO] - HIT@5: 0.0182|  NDCG@5: 0.0101| HIT@10: 0.0433|  NDCG@10: 0.0181| HIT@20: 0.1051|  NDCG@20: 0.0335
[2024-03-11 19:23:14,051][train][INFO] - current early stop cnter: 1
[2024-03-11 19:23:17,156][train][INFO] - epoch: 42 || adv_avg_loss: 0.1027 |cl_avg_loss: 1138.0545 | tot_avg_loss: 0.1027 |
[2024-03-11 19:23:23,009][train][INFO] - ---------valid result! ----------
[2024-03-11 19:23:23,009][train][INFO] - HIT@5: 0.0194|  NDCG@5: 0.0107| HIT@10: 0.0442|  NDCG@10: 0.0186| HIT@20: 0.1058|  NDCG@20: 0.0339
[2024-03-11 19:23:23,009][train][INFO] - current early stop cnter: 2
[2024-03-11 19:23:26,136][train][INFO] - epoch: 43 || adv_avg_loss: 0.0999 |cl_avg_loss: 1149.6165 | tot_avg_loss: 0.0999 |
[2024-03-11 19:23:31,970][train][INFO] - ---------valid result! ----------
[2024-03-11 19:23:31,970][train][INFO] - HIT@5: 0.0183|  NDCG@5: 0.0103| HIT@10: 0.0453|  NDCG@10: 0.0188| HIT@20: 0.1055|  NDCG@20: 0.0338
[2024-03-11 19:23:31,971][train][INFO] - current early stop cnter: 3
[2024-03-11 19:23:35,095][train][INFO] - epoch: 44 || adv_avg_loss: 0.1023 |cl_avg_loss: 1168.0687 | tot_avg_loss: 0.1023 |
[2024-03-11 19:23:41,103][train][INFO] - ---------valid result! ----------
[2024-03-11 19:23:41,103][train][INFO] - HIT@5: 0.0182|  NDCG@5: 0.0100| HIT@10: 0.0446|  NDCG@10: 0.0184| HIT@20: 0.1059|  NDCG@20: 0.0337
[2024-03-11 19:23:41,103][train][INFO] - current early stop cnter: 4
[2024-03-11 19:23:44,211][train][INFO] - epoch: 45 || adv_avg_loss: 0.0991 |cl_avg_loss: 1169.0805 | tot_avg_loss: 0.0991 |
[2024-03-11 19:23:50,128][train][INFO] - ---------valid result! ----------
[2024-03-11 19:23:50,128][train][INFO] - HIT@5: 0.0179|  NDCG@5: 0.0098| HIT@10: 0.0441|  NDCG@10: 0.0181| HIT@20: 0.1064|  NDCG@20: 0.0337
[2024-03-11 19:23:50,128][train][INFO] - current early stop cnter: 5
[2024-03-11 19:23:53,242][train][INFO] - epoch: 46 || adv_avg_loss: 0.0983 |cl_avg_loss: 1169.4241 | tot_avg_loss: 0.0983 |
[2024-03-11 19:23:59,152][train][INFO] - ---------valid result! ----------
[2024-03-11 19:23:59,152][train][INFO] - HIT@5: 0.0181|  NDCG@5: 0.0098| HIT@10: 0.0428|  NDCG@10: 0.0176| HIT@20: 0.1069|  NDCG@20: 0.0336
[2024-03-11 19:23:59,152][train][INFO] - current early stop cnter: 6
[2024-03-11 19:24:02,282][train][INFO] - epoch: 47 || adv_avg_loss: 0.0968 |cl_avg_loss: 1180.1493 | tot_avg_loss: 0.0968 |
[2024-03-11 19:24:08,121][train][INFO] - ---------valid result! ----------
[2024-03-11 19:24:08,121][train][INFO] - HIT@5: 0.0203|  NDCG@5: 0.0110| HIT@10: 0.0457|  NDCG@10: 0.0191| HIT@20: 0.1068|  NDCG@20: 0.0343
[2024-03-11 19:24:08,121][train][INFO] - current early stop cnter: 7
[2024-03-11 19:24:11,247][train][INFO] - epoch: 48 || adv_avg_loss: 0.0983 |cl_avg_loss: 1182.4108 | tot_avg_loss: 0.0983 |
[2024-03-11 19:24:17,070][train][INFO] - ---------valid result! ----------
[2024-03-11 19:24:17,071][train][INFO] - HIT@5: 0.0180|  NDCG@5: 0.0101| HIT@10: 0.0441|  NDCG@10: 0.0184| HIT@20: 0.1069|  NDCG@20: 0.0340
[2024-03-11 19:24:17,071][train][INFO] - current early stop cnter: 8
[2024-03-11 19:24:20,201][train][INFO] - epoch: 49 || adv_avg_loss: 0.0983 |cl_avg_loss: 1192.1663 | tot_avg_loss: 0.0983 |
[2024-03-11 19:24:26,116][train][INFO] - ---------valid result! ----------
[2024-03-11 19:24:26,116][train][INFO] - HIT@5: 0.0189|  NDCG@5: 0.0103| HIT@10: 0.0447|  NDCG@10: 0.0185| HIT@20: 0.1059|  NDCG@20: 0.0338
[2024-03-11 19:24:26,116][train][INFO] - current early stop cnter: 9
[2024-03-11 19:24:29,242][train][INFO] - epoch: 50 || adv_avg_loss: 0.0961 |cl_avg_loss: 1205.2953 | tot_avg_loss: 0.0961 |
[2024-03-11 19:24:35,109][train][INFO] - ---------valid result! ----------
[2024-03-11 19:24:35,109][train][INFO] - HIT@5: 0.0169|  NDCG@5: 0.0094| HIT@10: 0.0421|  NDCG@10: 0.0174| HIT@20: 0.1061|  NDCG@20: 0.0333
[2024-03-11 19:24:35,109][train][INFO] - current early stop cnter: 10
[2024-03-11 19:24:38,247][train][INFO] - epoch: 51 || adv_avg_loss: 0.0981 |cl_avg_loss: 1205.4407 | tot_avg_loss: 0.0981 |
[2024-03-11 19:24:44,225][train][INFO] - ---------valid result! ----------
[2024-03-11 19:24:44,225][train][INFO] - HIT@5: 0.0190|  NDCG@5: 0.0105| HIT@10: 0.0468|  NDCG@10: 0.0193| HIT@20: 0.1098|  NDCG@20: 0.0350
[2024-03-11 19:24:44,233][train][INFO] - saving model after new best score: 0.0350
[2024-03-11 19:24:47,353][train][INFO] - epoch: 52 || adv_avg_loss: 0.0936 |cl_avg_loss: 1200.3027 | tot_avg_loss: 0.0936 |
[2024-03-11 19:24:53,210][train][INFO] - ---------valid result! ----------
[2024-03-11 19:24:53,210][train][INFO] - HIT@5: 0.0194|  NDCG@5: 0.0106| HIT@10: 0.0441|  NDCG@10: 0.0184| HIT@20: 0.1059|  NDCG@20: 0.0338
[2024-03-11 19:24:53,210][train][INFO] - current early stop cnter: 1
[2024-03-11 19:24:56,330][train][INFO] - epoch: 53 || adv_avg_loss: 0.0943 |cl_avg_loss: 1206.0296 | tot_avg_loss: 0.0943 |
[2024-03-11 19:25:02,245][train][INFO] - ---------valid result! ----------
[2024-03-11 19:25:02,245][train][INFO] - HIT@5: 0.0170|  NDCG@5: 0.0096| HIT@10: 0.0457|  NDCG@10: 0.0186| HIT@20: 0.1091|  NDCG@20: 0.0344
[2024-03-11 19:25:02,245][train][INFO] - current early stop cnter: 2
[2024-03-11 19:25:05,360][train][INFO] - epoch: 54 || adv_avg_loss: 0.0943 |cl_avg_loss: 1227.0458 | tot_avg_loss: 0.0943 |
[2024-03-11 19:25:11,177][train][INFO] - ---------valid result! ----------
[2024-03-11 19:25:11,178][train][INFO] - HIT@5: 0.0215|  NDCG@5: 0.0118| HIT@10: 0.0475|  NDCG@10: 0.0201| HIT@20: 0.1114|  NDCG@20: 0.0360
[2024-03-11 19:25:11,185][train][INFO] - saving model after new best score: 0.0360
[2024-03-11 19:25:14,275][train][INFO] - epoch: 55 || adv_avg_loss: 0.0940 |cl_avg_loss: 1225.0872 | tot_avg_loss: 0.0940 |
[2024-03-11 19:25:20,130][train][INFO] - ---------valid result! ----------
