[2024-03-11 21:23:50,550][train][INFO] - epoch: 0 || adv_avg_loss: 0.6589 |cl_avg_loss: 45.6068 | tot_avg_loss: 5.2195 |
[2024-03-11 21:26:53,209][train][INFO] - epoch: 21 || adv_avg_loss: 0.4586 |cl_avg_loss: 4.6736 | tot_avg_loss: 0.9259 |
[2024-03-11 21:26:57,937][train][INFO] - ---------valid result! ----------
[2024-03-11 21:26:57,937][train][INFO] - HIT@5: 0.0065|  NDCG@5: 0.0038| HIT@10: 0.0133|  NDCG@10: 0.0060| HIT@20: 0.0268|  NDCG@20: 0.0094
[2024-03-11 21:26:57,944][train][INFO] - saving model after new best score: 0.0094
[2024-03-11 21:27:01,867][train][INFO] - epoch: 22 || adv_avg_loss: 0.4563 |cl_avg_loss: 4.5629 | tot_avg_loss: 0.9126 |
[2024-03-11 21:27:06,601][train][INFO] - ---------valid result! ----------
[2024-03-11 21:27:06,602][train][INFO] - HIT@5: 0.0063|  NDCG@5: 0.0037| HIT@10: 0.0126|  NDCG@10: 0.0057| HIT@20: 0.0264|  NDCG@20: 0.0091
[2024-03-11 21:27:06,602][train][INFO] - current early stop cnter: 1
[2024-03-11 21:27:10,506][train][INFO] - epoch: 23 || adv_avg_loss: 0.4521 |cl_avg_loss: 4.4709 | tot_avg_loss: 0.8992 |
[2024-03-11 21:27:15,198][train][INFO] - ---------valid result! ----------
[2024-03-11 21:27:15,198][train][INFO] - HIT@5: 0.0058|  NDCG@5: 0.0034| HIT@10: 0.0125|  NDCG@10: 0.0055| HIT@20: 0.0270|  NDCG@20: 0.0092
[2024-03-11 21:27:15,198][train][INFO] - current early stop cnter: 2
[2024-03-11 21:27:19,130][train][INFO] - epoch: 24 || adv_avg_loss: 0.4512 |cl_avg_loss: 4.4089 | tot_avg_loss: 0.8920 |
[2024-03-11 21:27:24,018][train][INFO] - ---------valid result! ----------
[2024-03-11 21:27:24,018][train][INFO] - HIT@5: 0.0063|  NDCG@5: 0.0035| HIT@10: 0.0133|  NDCG@10: 0.0058| HIT@20: 0.0275|  NDCG@20: 0.0093
[2024-03-11 21:27:24,018][train][INFO] - current early stop cnter: 3
[2024-03-11 21:27:27,918][train][INFO] - epoch: 25 || adv_avg_loss: 0.4458 |cl_avg_loss: 4.3271 | tot_avg_loss: 0.8785 |
[2024-03-11 21:27:32,729][train][INFO] - ---------valid result! ----------
[2024-03-11 21:27:32,729][train][INFO] - HIT@5: 0.0053|  NDCG@5: 0.0030| HIT@10: 0.0116|  NDCG@10: 0.0050| HIT@20: 0.0283|  NDCG@20: 0.0092
[2024-03-11 21:27:32,731][train][INFO] - current early stop cnter: 4
[2024-03-11 21:27:36,660][train][INFO] - epoch: 26 || adv_avg_loss: 0.4435 |cl_avg_loss: 4.2146 | tot_avg_loss: 0.8649 |
[2024-03-11 21:27:41,521][train][INFO] - ---------valid result! ----------
[2024-03-11 21:27:41,521][train][INFO] - HIT@5: 0.0055|  NDCG@5: 0.0032| HIT@10: 0.0129|  NDCG@10: 0.0055| HIT@20: 0.0291|  NDCG@20: 0.0095
[2024-03-11 21:27:41,528][train][INFO] - saving model after new best score: 0.0095
[2024-03-11 21:27:45,432][train][INFO] - epoch: 27 || adv_avg_loss: 0.4413 |cl_avg_loss: 4.1073 | tot_avg_loss: 0.8520 |
[2024-03-11 21:27:50,240][train][INFO] - ---------valid result! ----------
[2024-03-11 21:27:50,240][train][INFO] - HIT@5: 0.0054|  NDCG@5: 0.0031| HIT@10: 0.0135|  NDCG@10: 0.0057| HIT@20: 0.0301|  NDCG@20: 0.0099
[2024-03-11 21:27:50,246][train][INFO] - saving model after new best score: 0.0099
[2024-03-11 21:27:54,150][train][INFO] - epoch: 28 || adv_avg_loss: 0.4381 |cl_avg_loss: 4.0059 | tot_avg_loss: 0.8387 |
[2024-03-11 21:27:58,952][train][INFO] - ---------valid result! ----------
[2024-03-11 21:27:58,952][train][INFO] - HIT@5: 0.0052|  NDCG@5: 0.0030| HIT@10: 0.0123|  NDCG@10: 0.0053| HIT@20: 0.0301|  NDCG@20: 0.0097
[2024-03-11 21:27:58,952][train][INFO] - current early stop cnter: 1
[2024-03-11 21:28:02,857][train][INFO] - epoch: 29 || adv_avg_loss: 0.4350 |cl_avg_loss: 3.9480 | tot_avg_loss: 0.8298 |
[2024-03-11 21:28:07,644][train][INFO] - ---------valid result! ----------
[2024-03-11 21:28:07,644][train][INFO] - HIT@5: 0.0063|  NDCG@5: 0.0035| HIT@10: 0.0138|  NDCG@10: 0.0059| HIT@20: 0.0324|  NDCG@20: 0.0106
[2024-03-11 21:28:07,650][train][INFO] - saving model after new best score: 0.0106
[2024-03-11 21:28:11,593][train][INFO] - epoch: 30 || adv_avg_loss: 0.4334 |cl_avg_loss: 3.8850 | tot_avg_loss: 0.8219 |
[2024-03-11 21:28:16,386][train][INFO] - ---------valid result! ----------
[2024-03-11 21:28:16,386][train][INFO] - HIT@5: 0.0050|  NDCG@5: 0.0029| HIT@10: 0.0128|  NDCG@10: 0.0053| HIT@20: 0.0329|  NDCG@20: 0.0104
[2024-03-11 21:28:16,386][train][INFO] - current early stop cnter: 1
[2024-03-11 21:28:20,290][train][INFO] - epoch: 31 || adv_avg_loss: 0.4317 |cl_avg_loss: 3.7818 | tot_avg_loss: 0.8098 |
[2024-03-11 21:28:25,236][train][INFO] - ---------valid result! ----------
[2024-03-11 21:28:25,236][train][INFO] - HIT@5: 0.0068|  NDCG@5: 0.0039| HIT@10: 0.0156|  NDCG@10: 0.0067| HIT@20: 0.0352|  NDCG@20: 0.0116
[2024-03-11 21:28:25,242][train][INFO] - saving model after new best score: 0.0116
[2024-03-11 21:28:29,149][train][INFO] - epoch: 32 || adv_avg_loss: 0.4280 |cl_avg_loss: 3.7202 | tot_avg_loss: 0.8000 |
[2024-03-11 21:28:33,985][train][INFO] - ---------valid result! ----------
[2024-03-11 21:28:33,985][train][INFO] - HIT@5: 0.0070|  NDCG@5: 0.0039| HIT@10: 0.0165|  NDCG@10: 0.0069| HIT@20: 0.0358|  NDCG@20: 0.0117
[2024-03-11 21:28:33,991][train][INFO] - saving model after new best score: 0.0117
[2024-03-11 21:28:37,889][train][INFO] - epoch: 33 || adv_avg_loss: 0.4250 |cl_avg_loss: 3.6571 | tot_avg_loss: 0.7907 |
[2024-03-11 21:28:42,743][train][INFO] - ---------valid result! ----------
[2024-03-11 21:28:42,743][train][INFO] - HIT@5: 0.0059|  NDCG@5: 0.0034| HIT@10: 0.0151|  NDCG@10: 0.0063| HIT@20: 0.0356|  NDCG@20: 0.0115
[2024-03-11 21:28:42,743][train][INFO] - current early stop cnter: 1
[2024-03-11 21:28:46,667][train][INFO] - epoch: 34 || adv_avg_loss: 0.4218 |cl_avg_loss: 3.5737 | tot_avg_loss: 0.7791 |
[2024-03-11 21:28:51,502][train][INFO] - ---------valid result! ----------
[2024-03-11 21:28:51,503][train][INFO] - HIT@5: 0.0066|  NDCG@5: 0.0038| HIT@10: 0.0158|  NDCG@10: 0.0067| HIT@20: 0.0379|  NDCG@20: 0.0122
[2024-03-11 21:28:51,511][train][INFO] - saving model after new best score: 0.0122
[2024-03-11 21:28:55,407][train][INFO] - epoch: 35 || adv_avg_loss: 0.4184 |cl_avg_loss: 3.5672 | tot_avg_loss: 0.7752 |
[2024-03-11 21:29:00,305][train][INFO] - ---------valid result! ----------
[2024-03-11 21:29:00,305][train][INFO] - HIT@5: 0.0068|  NDCG@5: 0.0038| HIT@10: 0.0160|  NDCG@10: 0.0067| HIT@20: 0.0391|  NDCG@20: 0.0125
[2024-03-11 21:29:00,311][train][INFO] - saving model after new best score: 0.0125
[2024-03-11 21:29:04,241][train][INFO] - epoch: 36 || adv_avg_loss: 0.4167 |cl_avg_loss: 3.4749 | tot_avg_loss: 0.7642 |
[2024-03-11 21:29:09,164][train][INFO] - ---------valid result! ----------
[2024-03-11 21:29:09,164][train][INFO] - HIT@5: 0.0072|  NDCG@5: 0.0043| HIT@10: 0.0180|  NDCG@10: 0.0077| HIT@20: 0.0406|  NDCG@20: 0.0133
[2024-03-11 21:29:09,170][train][INFO] - saving model after new best score: 0.0133
[2024-03-11 21:29:13,108][train][INFO] - epoch: 37 || adv_avg_loss: 0.4124 |cl_avg_loss: 3.4834 | tot_avg_loss: 0.7607 |
[2024-03-11 21:29:18,037][train][INFO] - ---------valid result! ----------
[2024-03-11 21:29:18,037][train][INFO] - HIT@5: 0.0071|  NDCG@5: 0.0041| HIT@10: 0.0180|  NDCG@10: 0.0076| HIT@20: 0.0426|  NDCG@20: 0.0137
[2024-03-11 21:29:18,044][train][INFO] - saving model after new best score: 0.0137
[2024-03-11 21:29:21,983][train][INFO] - epoch: 38 || adv_avg_loss: 0.4102 |cl_avg_loss: 3.3901 | tot_avg_loss: 0.7492 |
[2024-03-11 21:29:26,846][train][INFO] - ---------valid result! ----------
[2024-03-11 21:29:26,846][train][INFO] - HIT@5: 0.0087|  NDCG@5: 0.0047| HIT@10: 0.0190|  NDCG@10: 0.0080| HIT@20: 0.0440|  NDCG@20: 0.0142
[2024-03-11 21:29:26,854][train][INFO] - saving model after new best score: 0.0142
[2024-03-11 21:29:30,759][train][INFO] - epoch: 39 || adv_avg_loss: 0.4073 |cl_avg_loss: 3.3590 | tot_avg_loss: 0.7432 |
