[2024-03-11 21:56:41,511][train][INFO] - epoch: 0 || adv_avg_loss: 0.6600 |cl_avg_loss: 45.0141 | tot_avg_loss: 5.1614 |
[2024-03-11 21:59:05,866][train][INFO] - current early stop cnter: 1
[2024-03-11 21:59:09,761][train][INFO] - epoch: 17 || adv_avg_loss: 0.4684 |cl_avg_loss: 5.0173 | tot_avg_loss: 0.9701 |
[2024-03-11 21:59:14,389][train][INFO] - ---------valid result! ----------
[2024-03-11 21:59:14,389][train][INFO] - HIT@5: 0.0061|  NDCG@5: 0.0039| HIT@10: 0.0107|  NDCG@10: 0.0054| HIT@20: 0.0224|  NDCG@20: 0.0083
[2024-03-11 21:59:14,395][train][INFO] - saving model after new best score: 0.0083
[2024-03-11 21:59:18,322][train][INFO] - epoch: 18 || adv_avg_loss: 0.4702 |cl_avg_loss: 4.8974 | tot_avg_loss: 0.9599 |
[2024-03-11 21:59:23,063][train][INFO] - ---------valid result! ----------
[2024-03-11 21:59:23,063][train][INFO] - HIT@5: 0.0058|  NDCG@5: 0.0036| HIT@10: 0.0114|  NDCG@10: 0.0054| HIT@20: 0.0226|  NDCG@20: 0.0082
[2024-03-11 21:59:23,063][train][INFO] - current early stop cnter: 1
[2024-03-11 21:59:26,998][train][INFO] - epoch: 19 || adv_avg_loss: 0.4664 |cl_avg_loss: 4.8382 | tot_avg_loss: 0.9502 |
[2024-03-11 21:59:31,665][train][INFO] - ---------valid result! ----------
[2024-03-11 21:59:31,666][train][INFO] - HIT@5: 0.0050|  NDCG@5: 0.0029| HIT@10: 0.0100|  NDCG@10: 0.0044| HIT@20: 0.0219|  NDCG@20: 0.0074
[2024-03-11 21:59:31,666][train][INFO] - current early stop cnter: 2
[2024-03-11 21:59:35,567][train][INFO] - epoch: 20 || adv_avg_loss: 0.4625 |cl_avg_loss: 4.7235 | tot_avg_loss: 0.9348 |
[2024-03-11 21:59:40,361][train][INFO] - ---------valid result! ----------
[2024-03-11 21:59:40,362][train][INFO] - HIT@5: 0.0063|  NDCG@5: 0.0035| HIT@10: 0.0121|  NDCG@10: 0.0054| HIT@20: 0.0237|  NDCG@20: 0.0083
[2024-03-11 21:59:40,362][train][INFO] - current early stop cnter: 3
[2024-03-11 21:59:44,256][train][INFO] - epoch: 21 || adv_avg_loss: 0.4591 |cl_avg_loss: 4.6852 | tot_avg_loss: 0.9276 |
[2024-03-11 21:59:49,169][train][INFO] - ---------valid result! ----------
[2024-03-11 21:59:49,169][train][INFO] - HIT@5: 0.0057|  NDCG@5: 0.0033| HIT@10: 0.0116|  NDCG@10: 0.0052| HIT@20: 0.0254|  NDCG@20: 0.0086
[2024-03-11 21:59:49,175][train][INFO] - saving model after new best score: 0.0086
[2024-03-11 21:59:53,096][train][INFO] - epoch: 22 || adv_avg_loss: 0.4560 |cl_avg_loss: 4.5822 | tot_avg_loss: 0.9143 |
[2024-03-11 21:59:57,820][train][INFO] - ---------valid result! ----------
[2024-03-11 21:59:57,820][train][INFO] - HIT@5: 0.0063|  NDCG@5: 0.0036| HIT@10: 0.0121|  NDCG@10: 0.0055| HIT@20: 0.0258|  NDCG@20: 0.0089
[2024-03-11 21:59:57,828][train][INFO] - saving model after new best score: 0.0089
[2024-03-11 22:00:01,726][train][INFO] - epoch: 23 || adv_avg_loss: 0.4539 |cl_avg_loss: 4.5109 | tot_avg_loss: 0.9050 |
[2024-03-11 22:00:06,472][train][INFO] - ---------valid result! ----------
[2024-03-11 22:00:06,473][train][INFO] - HIT@5: 0.0060|  NDCG@5: 0.0035| HIT@10: 0.0119|  NDCG@10: 0.0054| HIT@20: 0.0265|  NDCG@20: 0.0090
[2024-03-11 22:00:06,481][train][INFO] - saving model after new best score: 0.0090
[2024-03-11 22:00:10,380][train][INFO] - epoch: 24 || adv_avg_loss: 0.4513 |cl_avg_loss: 4.4124 | tot_avg_loss: 0.8925 |
[2024-03-11 22:00:15,159][train][INFO] - ---------valid result! ----------
[2024-03-11 22:00:15,159][train][INFO] - HIT@5: 0.0054|  NDCG@5: 0.0031| HIT@10: 0.0117|  NDCG@10: 0.0051| HIT@20: 0.0276|  NDCG@20: 0.0091
[2024-03-11 22:00:15,168][train][INFO] - saving model after new best score: 0.0091
[2024-03-11 22:00:19,083][train][INFO] - epoch: 25 || adv_avg_loss: 0.4492 |cl_avg_loss: 4.3161 | tot_avg_loss: 0.8808 |
[2024-03-11 22:00:23,900][train][INFO] - ---------valid result! ----------
[2024-03-11 22:00:23,900][train][INFO] - HIT@5: 0.0054|  NDCG@5: 0.0031| HIT@10: 0.0125|  NDCG@10: 0.0054| HIT@20: 0.0287|  NDCG@20: 0.0095
[2024-03-11 22:00:23,906][train][INFO] - saving model after new best score: 0.0095
[2024-03-11 22:00:27,825][train][INFO] - epoch: 26 || adv_avg_loss: 0.4463 |cl_avg_loss: 4.1756 | tot_avg_loss: 0.8639 |
[2024-03-11 22:00:32,737][train][INFO] - ---------valid result! ----------
[2024-03-11 22:00:32,737][train][INFO] - HIT@5: 0.0051|  NDCG@5: 0.0029| HIT@10: 0.0123|  NDCG@10: 0.0052| HIT@20: 0.0293|  NDCG@20: 0.0094
[2024-03-11 22:00:32,737][train][INFO] - current early stop cnter: 1
[2024-03-11 22:00:36,629][train][INFO] - epoch: 27 || adv_avg_loss: 0.4429 |cl_avg_loss: 4.1347 | tot_avg_loss: 0.8564 |
[2024-03-11 22:00:41,358][train][INFO] - ---------valid result! ----------
[2024-03-11 22:00:41,358][train][INFO] - HIT@5: 0.0048|  NDCG@5: 0.0027| HIT@10: 0.0119|  NDCG@10: 0.0050| HIT@20: 0.0302|  NDCG@20: 0.0095
[2024-03-11 22:00:41,364][train][INFO] - saving model after new best score: 0.0095
[2024-03-11 22:00:45,261][train][INFO] - epoch: 28 || adv_avg_loss: 0.4408 |cl_avg_loss: 4.0153 | tot_avg_loss: 0.8424 |
[2024-03-11 22:00:50,138][train][INFO] - ---------valid result! ----------
[2024-03-11 22:00:50,138][train][INFO] - HIT@5: 0.0064|  NDCG@5: 0.0036| HIT@10: 0.0137|  NDCG@10: 0.0059| HIT@20: 0.0316|  NDCG@20: 0.0103
[2024-03-11 22:00:50,146][train][INFO] - saving model after new best score: 0.0103
[2024-03-11 22:00:54,046][train][INFO] - epoch: 29 || adv_avg_loss: 0.4369 |cl_avg_loss: 3.9264 | tot_avg_loss: 0.8295 |
[2024-03-11 22:00:59,171][train][INFO] - ---------valid result! ----------
[2024-03-11 22:00:59,171][train][INFO] - HIT@5: 0.0057|  NDCG@5: 0.0032| HIT@10: 0.0147|  NDCG@10: 0.0060| HIT@20: 0.0334|  NDCG@20: 0.0107
[2024-03-11 22:00:59,177][train][INFO] - saving model after new best score: 0.0107
[2024-03-11 22:01:03,102][train][INFO] - epoch: 30 || adv_avg_loss: 0.4351 |cl_avg_loss: 3.8369 | tot_avg_loss: 0.8188 |
[2024-03-11 22:01:07,977][train][INFO] - ---------valid result! ----------
[2024-03-11 22:01:07,977][train][INFO] - HIT@5: 0.0059|  NDCG@5: 0.0034| HIT@10: 0.0144|  NDCG@10: 0.0062| HIT@20: 0.0353|  NDCG@20: 0.0114
[2024-03-11 22:01:07,983][train][INFO] - saving model after new best score: 0.0114
[2024-03-11 22:01:11,920][train][INFO] - epoch: 31 || adv_avg_loss: 0.4296 |cl_avg_loss: 3.7988 | tot_avg_loss: 0.8095 |
[2024-03-11 22:01:16,688][train][INFO] - ---------valid result! ----------
[2024-03-11 22:01:16,689][train][INFO] - HIT@5: 0.0059|  NDCG@5: 0.0034| HIT@10: 0.0139|  NDCG@10: 0.0059| HIT@20: 0.0355|  NDCG@20: 0.0113
[2024-03-11 22:01:16,689][train][INFO] - current early stop cnter: 1
[2024-03-11 22:01:20,595][train][INFO] - epoch: 32 || adv_avg_loss: 0.4301 |cl_avg_loss: 3.7315 | tot_avg_loss: 0.8032 |
[2024-03-11 22:01:25,424][train][INFO] - ---------valid result! ----------
[2024-03-11 22:01:25,424][train][INFO] - HIT@5: 0.0075|  NDCG@5: 0.0041| HIT@10: 0.0162|  NDCG@10: 0.0069| HIT@20: 0.0364|  NDCG@20: 0.0120
[2024-03-11 22:01:25,430][train][INFO] - saving model after new best score: 0.0120
[2024-03-11 22:01:29,327][train][INFO] - epoch: 33 || adv_avg_loss: 0.4255 |cl_avg_loss: 3.6650 | tot_avg_loss: 0.7920 |
[2024-03-11 22:01:34,166][train][INFO] - ---------valid result! ----------
[2024-03-11 22:01:34,166][train][INFO] - HIT@5: 0.0074|  NDCG@5: 0.0041| HIT@10: 0.0169|  NDCG@10: 0.0071| HIT@20: 0.0372|  NDCG@20: 0.0121
[2024-03-11 22:01:34,172][train][INFO] - saving model after new best score: 0.0121
[2024-03-11 22:01:38,096][train][INFO] - epoch: 34 || adv_avg_loss: 0.4223 |cl_avg_loss: 3.6104 | tot_avg_loss: 0.7833 |
[2024-03-11 22:01:42,882][train][INFO] - ---------valid result! ----------
[2024-03-11 22:01:42,882][train][INFO] - HIT@5: 0.0070|  NDCG@5: 0.0038| HIT@10: 0.0157|  NDCG@10: 0.0066| HIT@20: 0.0374|  NDCG@20: 0.0120
[2024-03-11 22:01:42,882][train][INFO] - current early stop cnter: 1
[2024-03-11 22:01:46,771][train][INFO] - epoch: 35 || adv_avg_loss: 0.4200 |cl_avg_loss: 3.5182 | tot_avg_loss: 0.7718 |
[2024-03-11 22:01:51,607][train][INFO] - ---------valid result! ----------
[2024-03-11 22:01:51,607][train][INFO] - HIT@5: 0.0070|  NDCG@5: 0.0038| HIT@10: 0.0169|  NDCG@10: 0.0070| HIT@20: 0.0390|  NDCG@20: 0.0125
[2024-03-11 22:01:51,613][train][INFO] - saving model after new best score: 0.0125
[2024-03-11 22:01:55,517][train][INFO] - epoch: 36 || adv_avg_loss: 0.4184 |cl_avg_loss: 3.4785 | tot_avg_loss: 0.7663 |
